m,n,k,mk_input,mk_input_iterations,kn_input,kn_input_iterations,mn_output,mn_output_iterations,read,read_iterations,compute,compute_iterations,pipelined_read_compute,pipelined_read_compute_iterations,final_compute,final_compute_iterations,write,write_iterations,reduction,reduction_iterations,total
64,64,256,23,1,23,1,6,1,3650,127,51120,254,51120,127,400,1,762,127,5,1,52339
64,64,256,23,1,23,1,6,1,3650,127,99888,254,99888,127,784,1,762,127,5,1,101491
64,64,256,23,1,23,1,6,1,3650,127,51120,254,51120,127,400,1,762,127,5,1,52339
64,64,256,23,1,23,1,6,1,3650,127,34864,254,34864,127,272,1,762,127,5,1,35955
64,64,256,23,1,23,1,6,1,3650,127,51120,254,51120,127,400,1,762,127,5,1,52339
64,64,256,23,1,23,1,6,1,3650,127,51120,254,51120,127,400,1,762,127,5,1,52339
64,64,256,23,1,23,1,6,1,3650,127,34864,254,34864,127,272,1,762,127,5,1,35955
64,64,256,23,1,23,1,6,1,3650,127,83632,254,83632,127,656,1,762,127,5,1,85107
64,64,256,23,1,23,1,6,1,3650,127,34864,254,34864,127,272,1,762,127,5,1,35955
64,64,256,23,1,23,1,6,1,3650,127,26736,254,26736,127,208,1,762,127,5,1,27763
64,64,256,23,1,23,1,6,1,3650,127,42992,254,42992,127,336,1,762,127,5,1,44147
64,64,256,23,1,23,1,6,1,3650,127,42992,254,42992,127,336,1,762,127,5,1,44147
64,64,256,23,1,23,1,6,1,3650,127,26736,254,26736,127,208,1,762,127,5,1,27763
64,64,256,23,1,23,1,6,1,3650,127,75504,254,75504,127,592,1,762,127,5,1,76915
64,64,256,23,1,23,1,6,1,3650,127,26736,254,26736,127,208,1,762,127,5,1,27763
64,64,256,23,1,23,1,6,1,3650,127,22672,254,22672,127,176,1,762,127,5,1,23667
64,64,256,23,1,23,1,6,1,3650,127,38928,254,38928,127,304,1,762,127,5,1,40051
64,64,256,23,1,23,1,6,1,3650,127,38928,254,38928,127,304,1,762,127,5,1,40051
64,64,256,23,1,23,1,6,1,3650,127,22672,254,22672,127,176,1,762,127,5,1,23667
64,64,256,23,1,23,1,6,1,3650,127,71440,254,71440,127,560,1,762,127,5,1,72819
64,64,256,23,1,23,1,6,1,3650,127,22672,254,22672,127,176,1,762,127,5,1,23667
64,64,128,12,1,12,1,6,1,4584,255,83580,510,83580,255,324,1,1530,255,5,1,85469
64,64,128,12,1,12,1,6,1,4584,255,51450,510,51450,255,198,1,1530,255,5,1,53213
64,64,128,12,1,12,1,6,1,4584,255,51450,510,51450,255,198,1,1530,255,5,1,53213
64,64,128,12,1,12,1,6,1,4584,255,43290,510,43290,255,166,1,1530,255,5,1,45021
64,64,128,12,1,12,1,6,1,4584,255,67770,510,67770,255,262,1,1530,255,5,1,69597
64,64,128,12,1,12,1,6,1,4584,255,83580,510,83580,255,324,1,1530,255,5,1,85469
64,64,128,12,1,12,1,6,1,4584,255,51705,510,51705,255,199,1,1530,255,5,1,53469
64,64,128,12,1,12,1,6,1,4584,255,35895,510,35895,255,137,1,1530,255,5,1,37597
64,64,128,12,1,12,1,6,1,4584,255,35895,510,35895,255,137,1,1530,255,5,1,37597
64,64,128,12,1,12,1,6,1,4584,255,27735,510,27735,255,105,1,1530,255,5,1,29405
64,64,128,12,1,12,1,6,1,4584,255,52215,510,52215,255,201,1,1530,255,5,1,53981
64,64,128,12,1,12,1,6,1,4584,255,51705,510,51705,255,199,1,1530,255,5,1,53469
64,64,128,12,1,12,1,6,1,4584,255,35385,510,35385,255,135,1,1530,255,5,1,37085
64,64,128,12,1,12,1,6,1,4584,255,27735,510,27735,255,105,1,1530,255,5,1,29405
64,64,128,12,1,12,1,6,1,4584,255,27735,510,27735,255,105,1,1530,255,5,1,29405
64,64,128,12,1,12,1,6,1,4584,255,19575,510,19575,255,73,1,1530,255,5,1,21213
64,64,128,12,1,12,1,6,1,4584,255,44055,510,44055,255,169,1,1530,255,5,1,45789
64,64,128,12,1,12,1,6,1,4584,255,35385,510,35385,255,135,1,1530,255,5,1,37085
64,64,128,12,1,12,1,6,1,4584,255,27225,510,27225,255,103,1,1530,255,5,1,28893
64,64,128,12,1,12,1,6,1,4584,255,23655,510,23655,255,89,1,1530,255,5,1,25309
64,64,128,12,1,12,1,6,1,4584,255,23655,510,23655,255,89,1,1530,255,5,1,25309
64,64,128,12,1,12,1,6,1,4584,255,15495,510,15495,255,57,1,1530,255,5,1,17117
64,64,128,12,1,12,1,6,1,4584,255,39975,510,39975,255,153,1,1530,255,5,1,41693
64,64,128,12,1,12,1,6,1,4584,255,27225,510,27225,255,103,1,1530,255,5,1,28893
64,64,128,12,1,12,1,6,1,4584,255,23145,510,23145,255,87,1,1530,255,5,1,24797
64,64,128,12,1,12,1,6,1,4584,255,21615,510,21615,255,81,1,1530,255,5,1,23261
64,64,128,12,1,12,1,6,1,4584,255,21615,510,21615,255,81,1,1530,255,5,1,23261
64,64,128,12,1,12,1,6,1,4584,255,13455,510,13455,255,49,1,1530,255,5,1,15069
64,64,128,12,1,12,1,6,1,4584,255,37935,510,37935,255,145,1,1530,255,5,1,39645
64,64,128,12,1,12,1,6,1,4584,255,23145,510,23145,255,87,1,1530,255,5,1,24797
64,64,128,12,1,12,1,6,1,4584,255,38445,510,38445,255,147,1,1530,255,5,1,40157
64,64,128,12,1,12,1,6,1,4584,255,37425,510,37425,255,143,1,1530,255,5,1,39133
64,64,128,12,1,12,1,6,1,4584,255,37425,510,37425,255,143,1,1530,255,5,1,39133
64,64,128,12,1,12,1,6,1,4584,255,21105,510,21105,255,79,1,1530,255,5,1,22749
64,64,128,12,1,12,1,6,1,4584,255,70065,510,70065,255,271,1,1530,255,5,1,71901
64,64,128,12,1,12,1,6,1,4584,255,38445,510,38445,255,147,1,1530,255,5,1,40157
64,64,128,12,1,12,1,6,1,4584,255,164160,510,164160,255,640,1,1530,255,5,1,166365
64,64,128,12,1,12,1,6,1,4584,255,196800,510,196800,255,768,1,1530,255,5,1,199133
64,64,128,12,1,12,1,6,1,4584,255,196800,510,196800,255,768,1,1530,255,5,1,199133
64,64,128,12,1,12,1,6,1,4584,255,164160,510,164160,255,640,1,1530,255,5,1,166365
64,64,128,12,1,12,1,6,1,4584,255,262080,510,262080,255,1024,1,1530,255,5,1,264669
64,64,128,12,1,12,1,6,1,4584,255,164160,510,164160,255,640,1,1530,255,5,1,166365
64,64,128,12,1,12,1,6,1,4584,255,101175,510,101175,255,393,1,1530,255,5,1,103133
64,64,128,12,1,12,1,6,1,4584,255,133815,510,133815,255,521,1,1530,255,5,1,135901
64,64,128,12,1,12,1,6,1,4584,255,133815,510,133815,255,521,1,1530,255,5,1,135901
64,64,128,12,1,12,1,6,1,4584,255,101175,510,101175,255,393,1,1530,255,5,1,103133
64,64,128,12,1,12,1,6,1,4584,255,199095,510,199095,255,777,1,1530,255,5,1,201437
64,64,128,12,1,12,1,6,1,4584,255,101175,510,101175,255,393,1,1530,255,5,1,103133
64,64,128,12,1,12,1,6,1,4584,255,68535,510,68535,255,265,1,1530,255,5,1,70365
64,64,128,12,1,12,1,6,1,4584,255,101175,510,101175,255,393,1,1530,255,5,1,103133
64,64,128,12,1,12,1,6,1,4584,255,101175,510,101175,255,393,1,1530,255,5,1,103133
64,64,128,12,1,12,1,6,1,4584,255,68535,510,68535,255,265,1,1530,255,5,1,70365
64,64,128,12,1,12,1,6,1,4584,255,166455,510,166455,255,649,1,1530,255,5,1,168669
64,64,128,12,1,12,1,6,1,4584,255,68535,510,68535,255,265,1,1530,255,5,1,70365
64,64,128,12,1,12,1,6,1,4584,255,52215,510,52215,255,201,1,1530,255,5,1,53981
64,64,128,12,1,12,1,6,1,4584,255,84855,510,84855,255,329,1,1530,255,5,1,86749
64,64,128,12,1,12,1,6,1,4584,255,84855,510,84855,255,329,1,1530,255,5,1,86749
64,64,128,12,1,12,1,6,1,4584,255,52215,510,52215,255,201,1,1530,255,5,1,53981
64,64,128,12,1,12,1,6,1,4584,255,150135,510,150135,255,585,1,1530,255,5,1,152285
64,64,128,12,1,12,1,6,1,4584,255,52215,510,52215,255,201,1,1530,255,5,1,53981
64,64,128,12,1,12,1,6,1,4584,255,44055,510,44055,255,169,1,1530,255,5,1,45789
64,64,128,12,1,12,1,6,1,4584,255,76695,510,76695,255,297,1,1530,255,5,1,78557
64,64,128,12,1,12,1,6,1,4584,255,76695,510,76695,255,297,1,1530,255,5,1,78557
64,64,128,12,1,12,1,6,1,4584,255,44055,510,44055,255,169,1,1530,255,5,1,45789
64,64,128,12,1,12,1,6,1,4584,255,141975,510,141975,255,553,1,1530,255,5,1,144093
64,64,128,12,1,12,1,6,1,4584,255,44055,510,44055,255,169,1,1530,255,5,1,45789
64,64,128,12,1,12,1,6,1,4584,255,39975,510,39975,255,153,1,1530,255,5,1,41693
64,64,128,12,1,12,1,6,1,4584,255,72615,510,72615,255,281,1,1530,255,5,1,74461
64,64,128,12,1,12,1,6,1,4584,255,72615,510,72615,255,281,1,1530,255,5,1,74461
64,64,128,12,1,12,1,6,1,4584,255,39975,510,39975,255,153,1,1530,255,5,1,41693
64,64,128,12,1,12,1,6,1,4584,255,137895,510,137895,255,537,1,1530,255,5,1,139997
64,64,128,12,1,12,1,6,1,4584,255,39975,510,39975,255,153,1,1530,255,5,1,41693
64,64,64,6,1,6,1,6,1,6132,511,100863,1022,100863,511,193,1,3066,511,5,1,104145
64,64,64,6,1,6,1,6,1,6132,511,69181,1022,69181,511,131,1,3066,511,5,1,72401
64,64,64,6,1,6,1,6,1,6132,511,69181,1022,69181,511,131,1,3066,511,5,1,72401
64,64,64,6,1,6,1,6,1,6132,511,52829,1022,52829,511,99,1,3066,511,5,1,56017
64,64,64,6,1,6,1,6,1,6132,511,101885,1022,101885,511,195,1,3066,511,5,1,105169
64,64,64,6,1,6,1,6,1,6132,511,100863,1022,100863,511,193,1,3066,511,5,1,104145
64,64,64,6,1,6,1,6,1,6132,511,69692,1022,69692,511,132,1,3066,511,5,1,72913
64,64,64,6,1,6,1,6,1,6132,511,54362,1022,54362,511,102,1,3066,511,5,1,57553
64,64,64,6,1,6,1,6,1,6132,511,54362,1022,54362,511,102,1,3066,511,5,1,57553
64,64,64,6,1,6,1,6,1,6132,511,38010,1022,38010,511,70,1,3066,511,5,1,41169
64,64,64,6,1,6,1,6,1,6132,511,87066,1022,87066,511,166,1,3066,511,5,1,90321
64,64,64,6,1,6,1,6,1,6132,511,69692,1022,69692,511,132,1,3066,511,5,1,72913
64,64,64,6,1,6,1,6,1,6132,511,53340,1022,53340,511,100,1,3066,511,5,1,56529
64,64,64,6,1,6,1,6,1,6132,511,46186,1022,46186,511,86,1,3066,511,5,1,49361
64,64,64,6,1,6,1,6,1,6132,511,46186,1022,46186,511,86,1,3066,511,5,1,49361
64,64,64,6,1,6,1,6,1,6132,511,29834,1022,29834,511,54,1,3066,511,5,1,32977
64,64,64,6,1,6,1,6,1,6132,511,78890,1022,78890,511,150,1,3066,511,5,1,82129
64,64,64,6,1,6,1,6,1,6132,511,53340,1022,53340,511,100,1,3066,511,5,1,56529
64,64,64,6,1,6,1,6,1,6132,511,45164,1022,45164,511,84,1,3066,511,5,1,48337
64,64,64,6,1,6,1,6,1,6132,511,42098,1022,42098,511,78,1,3066,511,5,1,45265
64,64,64,6,1,6,1,6,1,6132,511,42098,1022,42098,511,78,1,3066,511,5,1,45265
64,64,64,6,1,6,1,6,1,6132,511,25746,1022,25746,511,46,1,3066,511,5,1,28881
64,64,64,6,1,6,1,6,1,6132,511,74802,1022,74802,511,142,1,3066,511,5,1,78033
64,64,64,6,1,6,1,6,1,6132,511,45164,1022,45164,511,84,1,3066,511,5,1,48337
64,64,64,6,1,6,1,6,1,6132,511,41076,1022,41076,511,76,1,3066,511,5,1,44241
64,64,64,6,1,6,1,6,1,6132,511,40054,1022,40054,511,74,1,3066,511,5,1,43217
64,64,64,6,1,6,1,6,1,6132,511,40054,1022,40054,511,74,1,3066,511,5,1,43217
64,64,64,6,1,6,1,6,1,6132,511,23702,1022,23702,511,42,1,3066,511,5,1,26833
64,64,64,6,1,6,1,6,1,6132,511,72758,1022,72758,511,138,1,3066,511,5,1,75985
64,64,64,6,1,6,1,6,1,6132,511,41076,1022,41076,511,76,1,3066,511,5,1,44241
64,64,64,6,1,6,1,6,1,6132,511,72247,1022,72247,511,137,1,3066,511,5,1,75473
64,64,64,6,1,6,1,6,1,6132,511,72247,1022,72247,511,137,1,3066,511,5,1,75473
64,64,64,6,1,6,1,6,1,6132,511,72247,1022,72247,511,137,1,3066,511,5,1,75473
64,64,64,6,1,6,1,6,1,6132,511,39543,1022,39543,511,73,1,3066,511,5,1,42705
64,64,64,6,1,6,1,6,1,6132,511,139699,1022,139699,511,269,1,3066,511,5,1,143057
64,64,64,6,1,6,1,6,1,6132,511,72247,1022,72247,511,137,1,3066,511,5,1,75473
64,64,64,6,1,6,1,6,1,6132,511,196931,1022,196931,511,381,1,3066,511,5,1,200401
64,64,64,6,1,6,1,6,1,6132,511,262339,1022,262339,511,509,1,3066,511,5,1,265937
64,64,64,6,1,6,1,6,1,6132,511,262339,1022,262339,511,509,1,3066,511,5,1,265937
64,64,64,6,1,6,1,6,1,6132,511,196931,1022,196931,511,381,1,3066,511,5,1,200401
64,64,64,6,1,6,1,6,1,6132,511,393155,1022,393155,511,765,1,3066,511,5,1,397009
64,64,64,6,1,6,1,6,1,6132,511,196931,1022,196931,511,381,1,3066,511,5,1,200401
64,64,64,6,1,6,1,6,1,6132,511,136122,1022,136122,511,262,1,3066,511,5,1,139473
64,64,64,6,1,6,1,6,1,6132,511,201530,1022,201530,511,390,1,3066,511,5,1,205009
64,64,64,6,1,6,1,6,1,6132,511,201530,1022,201530,511,390,1,3066,511,5,1,205009
64,64,64,6,1,6,1,6,1,6132,511,136122,1022,136122,511,262,1,3066,511,5,1,139473
64,64,64,6,1,6,1,6,1,6132,511,332346,1022,332346,511,646,1,3066,511,5,1,336081
64,64,64,6,1,6,1,6,1,6132,511,136122,1022,136122,511,262,1,3066,511,5,1,139473
64,64,64,6,1,6,1,6,1,6132,511,103418,1022,103418,511,198,1,3066,511,5,1,106705
64,64,64,6,1,6,1,6,1,6132,511,168826,1022,168826,511,326,1,3066,511,5,1,172241
64,64,64,6,1,6,1,6,1,6132,511,168826,1022,168826,511,326,1,3066,511,5,1,172241
64,64,64,6,1,6,1,6,1,6132,511,103418,1022,103418,511,198,1,3066,511,5,1,106705
64,64,64,6,1,6,1,6,1,6132,511,299642,1022,299642,511,582,1,3066,511,5,1,303313
64,64,64,6,1,6,1,6,1,6132,511,103418,1022,103418,511,198,1,3066,511,5,1,106705
64,64,64,6,1,6,1,6,1,6132,511,87066,1022,87066,511,166,1,3066,511,5,1,90321
64,64,64,6,1,6,1,6,1,6132,511,152474,1022,152474,511,294,1,3066,511,5,1,155857
64,64,64,6,1,6,1,6,1,6132,511,152474,1022,152474,511,294,1,3066,511,5,1,155857
64,64,64,6,1,6,1,6,1,6132,511,87066,1022,87066,511,166,1,3066,511,5,1,90321
64,64,64,6,1,6,1,6,1,6132,511,283290,1022,283290,511,550,1,3066,511,5,1,286929
64,64,64,6,1,6,1,6,1,6132,511,87066,1022,87066,511,166,1,3066,511,5,1,90321
64,64,64,6,1,6,1,6,1,6132,511,78890,1022,78890,511,150,1,3066,511,5,1,82129
64,64,64,6,1,6,1,6,1,6132,511,144298,1022,144298,511,278,1,3066,511,5,1,147665
64,64,64,6,1,6,1,6,1,6132,511,144298,1022,144298,511,278,1,3066,511,5,1,147665
64,64,64,6,1,6,1,6,1,6132,511,78890,1022,78890,511,150,1,3066,511,5,1,82129
64,64,64,6,1,6,1,6,1,6132,511,275114,1022,275114,511,534,1,3066,511,5,1,278737
64,64,64,6,1,6,1,6,1,6132,511,78890,1022,78890,511,150,1,3066,511,5,1,82129
64,64,64,6,1,6,1,6,1,6132,511,74802,1022,74802,511,142,1,3066,511,5,1,78033
64,64,64,6,1,6,1,6,1,6132,511,140210,1022,140210,511,270,1,3066,511,5,1,143569
64,64,64,6,1,6,1,6,1,6132,511,140210,1022,140210,511,270,1,3066,511,5,1,143569
64,64,64,6,1,6,1,6,1,6132,511,74802,1022,74802,511,142,1,3066,511,5,1,78033
64,64,64,6,1,6,1,6,1,6132,511,275114,1022,275114,511,534,1,3066,511,5,1,278737
64,64,64,6,1,6,1,6,1,6132,511,74802,1022,74802,511,142,1,3066,511,5,1,78033
64,128,512,46,1,91,1,12,1,1699,31,32457,62,32457,31,1047,1,372,31,0,0,34025
64,128,512,46,1,91,1,12,1,1699,31,19096,62,19096,31,616,1,372,31,0,0,20233
64,128,512,46,1,91,1,12,1,1699,31,19096,62,19096,31,616,1,372,31,0,0,20233
64,128,512,46,1,91,1,12,1,1699,31,18104,62,18104,31,584,1,372,31,0,0,19209
64,128,512,46,1,91,1,12,1,1699,31,21080,62,21080,31,680,1,372,31,0,0,22281
64,128,512,46,1,91,1,12,1,1699,31,32457,62,32457,31,1047,1,372,31,0,0,34025
64,128,512,46,1,91,1,12,1,1699,31,19189,62,19189,31,619,1,372,31,0,0,20329
64,128,512,46,1,91,1,12,1,1699,31,11315,62,11315,31,365,1,372,31,0,0,12201
64,128,512,46,1,91,1,12,1,1699,31,11315,62,11315,31,365,1,372,31,0,0,12201
64,128,512,46,1,91,1,12,1,1699,31,10323,62,10323,31,333,1,372,31,0,0,11177
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,19189,62,19189,31,619,1,372,31,0,0,20329
64,128,512,46,1,91,1,12,1,1699,31,11253,62,11253,31,363,1,372,31,0,0,12137
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,512,46,1,91,1,12,1,1699,31,6355,62,6355,31,205,1,372,31,0,0,7081
64,128,512,46,1,91,1,12,1,1699,31,9331,62,9331,31,301,1,372,31,0,0,10153
64,128,512,46,1,91,1,12,1,1699,31,11253,62,11253,31,363,1,372,31,0,0,12137
64,128,512,46,1,91,1,12,1,1699,31,7285,62,7285,31,235,1,372,31,0,0,8041
64,128,512,46,1,91,1,12,1,1699,31,5363,62,5363,31,173,1,372,31,0,0,6057
64,128,512,46,1,91,1,12,1,1699,31,5363,62,5363,31,173,1,372,31,0,0,6057
64,128,512,46,1,91,1,12,1,1699,31,4371,62,4371,31,141,1,372,31,0,0,5033
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,512,46,1,91,1,12,1,1699,31,7285,62,7285,31,235,1,372,31,0,0,8041
64,128,512,46,1,91,1,12,1,1699,31,8990,62,8990,31,290,1,372,31,0,0,9801
64,128,512,46,1,91,1,12,1,1699,31,7130,62,7130,31,230,1,372,31,0,0,7881
64,128,512,46,1,91,1,12,1,1699,31,7130,62,7130,31,230,1,372,31,0,0,7881
64,128,512,46,1,91,1,12,1,1699,31,5146,62,5146,31,166,1,372,31,0,0,5833
64,128,512,46,1,91,1,12,1,1699,31,11098,62,11098,31,358,1,372,31,0,0,11977
64,128,512,46,1,91,1,12,1,1699,31,8990,62,8990,31,290,1,372,31,0,0,9801
64,128,512,46,1,91,1,12,1,1699,31,9393,62,9393,31,303,1,372,31,0,0,10217
64,128,512,46,1,91,1,12,1,1699,31,8091,62,8091,31,261,1,372,31,0,0,8873
64,128,512,46,1,91,1,12,1,1699,31,8091,62,8091,31,261,1,372,31,0,0,8873
64,128,512,46,1,91,1,12,1,1699,31,5115,62,5115,31,165,1,372,31,0,0,5801
64,128,512,46,1,91,1,12,1,1699,31,14043,62,14043,31,453,1,372,31,0,0,15017
64,128,512,46,1,91,1,12,1,1699,31,9393,62,9393,31,303,1,372,31,0,0,10217
64,128,512,46,1,91,1,12,1,1699,31,34069,62,34069,31,1099,1,372,31,0,0,35689
64,128,512,46,1,91,1,12,1,1699,31,34317,62,34317,31,1107,1,372,31,0,0,35945
64,128,512,46,1,91,1,12,1,1699,31,34317,62,34317,31,1107,1,372,31,0,0,35945
64,128,512,46,1,91,1,12,1,1699,31,34069,62,34069,31,1099,1,372,31,0,0,35689
64,128,512,46,1,91,1,12,1,1699,31,34813,62,34813,31,1123,1,372,31,0,0,36457
64,128,512,46,1,91,1,12,1,1699,31,34069,62,34069,31,1099,1,372,31,0,0,35689
64,128,512,46,1,91,1,12,1,1699,31,21235,62,21235,31,685,1,372,31,0,0,22441
64,128,512,46,1,91,1,12,1,1699,31,25203,62,25203,31,813,1,372,31,0,0,26537
64,128,512,46,1,91,1,12,1,1699,31,25203,62,25203,31,813,1,372,31,0,0,26537
64,128,512,46,1,91,1,12,1,1699,31,21235,62,21235,31,685,1,372,31,0,0,22441
64,128,512,46,1,91,1,12,1,1699,31,33139,62,33139,31,1069,1,372,31,0,0,34729
64,128,512,46,1,91,1,12,1,1699,31,21235,62,21235,31,685,1,372,31,0,0,22441
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,17267,62,17267,31,557,1,372,31,0,0,18345
64,128,512,46,1,91,1,12,1,1699,31,17267,62,17267,31,557,1,372,31,0,0,18345
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,25203,62,25203,31,813,1,372,31,0,0,26537
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,9331,62,9331,31,301,1,372,31,0,0,10153
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,13299,62,13299,31,429,1,372,31,0,0,14249
64,128,512,46,1,91,1,12,1,1699,31,9331,62,9331,31,301,1,372,31,0,0,10153
64,128,512,46,1,91,1,12,1,1699,31,21235,62,21235,31,685,1,372,31,0,0,22441
64,128,512,46,1,91,1,12,1,1699,31,9331,62,9331,31,301,1,372,31,0,0,10153
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,512,46,1,91,1,12,1,1699,31,11315,62,11315,31,365,1,372,31,0,0,12201
64,128,512,46,1,91,1,12,1,1699,31,11315,62,11315,31,365,1,372,31,0,0,12201
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,512,46,1,91,1,12,1,1699,31,19251,62,19251,31,621,1,372,31,0,0,20393
64,128,512,46,1,91,1,12,1,1699,31,7347,62,7347,31,237,1,372,31,0,0,8105
64,128,256,23,1,46,1,12,1,2155,63,37773,126,37773,63,595,1,756,63,9,1,39214
64,128,256,23,1,46,1,12,1,2155,63,21771,126,21771,63,341,1,756,63,9,1,22958
64,128,256,23,1,46,1,12,1,2155,63,21771,126,21771,63,341,1,756,63,9,1,22958
64,128,256,23,1,46,1,12,1,2155,63,19755,126,19755,63,309,1,756,63,9,1,20910
64,128,256,23,1,46,1,12,1,2155,63,25803,126,25803,63,405,1,756,63,9,1,27054
64,128,256,23,1,46,1,12,1,2155,63,37773,126,37773,63,595,1,756,63,9,1,39214
64,128,256,23,1,46,1,12,1,2155,63,21960,126,21960,63,344,1,756,63,9,1,23150
64,128,256,23,1,46,1,12,1,2155,63,14022,126,14022,63,218,1,756,63,9,1,15086
64,128,256,23,1,46,1,12,1,2155,63,14022,126,14022,63,218,1,756,63,9,1,15086
64,128,256,23,1,46,1,12,1,2155,63,12006,126,12006,63,186,1,756,63,9,1,13038
64,128,256,23,1,46,1,12,1,2155,63,18054,126,18054,63,282,1,756,63,9,1,19182
64,128,256,23,1,46,1,12,1,2155,63,21960,126,21960,63,344,1,756,63,9,1,23150
64,128,256,23,1,46,1,12,1,2155,63,13896,126,13896,63,216,1,756,63,9,1,14958
64,128,256,23,1,46,1,12,1,2155,63,9990,126,9990,63,154,1,756,63,9,1,10990
64,128,256,23,1,46,1,12,1,2155,63,9990,126,9990,63,154,1,756,63,9,1,10990
64,128,256,23,1,46,1,12,1,2155,63,7974,126,7974,63,122,1,756,63,9,1,8942
64,128,256,23,1,46,1,12,1,2155,63,14022,126,14022,63,218,1,756,63,9,1,15086
64,128,256,23,1,46,1,12,1,2155,63,13896,126,13896,63,216,1,756,63,9,1,14958
64,128,256,23,1,46,1,12,1,2155,63,9864,126,9864,63,152,1,756,63,9,1,10862
64,128,256,23,1,46,1,12,1,2155,63,7974,126,7974,63,122,1,756,63,9,1,8942
64,128,256,23,1,46,1,12,1,2155,63,7974,126,7974,63,122,1,756,63,9,1,8942
64,128,256,23,1,46,1,12,1,2155,63,5958,126,5958,63,90,1,756,63,9,1,6894
64,128,256,23,1,46,1,12,1,2155,63,12006,126,12006,63,186,1,756,63,9,1,13038
64,128,256,23,1,46,1,12,1,2155,63,9864,126,9864,63,152,1,756,63,9,1,10862
64,128,256,23,1,46,1,12,1,2155,63,13518,126,13518,63,210,1,756,63,9,1,14574
64,128,256,23,1,46,1,12,1,2155,63,11754,126,11754,63,182,1,756,63,9,1,12782
64,128,256,23,1,46,1,12,1,2155,63,11754,126,11754,63,182,1,756,63,9,1,12782
64,128,256,23,1,46,1,12,1,2155,63,7722,126,7722,63,118,1,756,63,9,1,8686
64,128,256,23,1,46,1,12,1,2155,63,19818,126,19818,63,310,1,756,63,9,1,20974
64,128,256,23,1,46,1,12,1,2155,63,13518,126,13518,63,210,1,756,63,9,1,14574
64,128,256,23,1,46,1,12,1,2155,63,15849,126,15849,63,247,1,756,63,9,1,16942
64,128,256,23,1,46,1,12,1,2155,63,14715,126,14715,63,229,1,756,63,9,1,15790
64,128,256,23,1,46,1,12,1,2155,63,14715,126,14715,63,229,1,756,63,9,1,15790
64,128,256,23,1,46,1,12,1,2155,63,8667,126,8667,63,133,1,756,63,9,1,9646
64,128,256,23,1,46,1,12,1,2155,63,26811,126,26811,63,421,1,756,63,9,1,28078
64,128,256,23,1,46,1,12,1,2155,63,15849,126,15849,63,247,1,756,63,9,1,16942
64,128,256,23,1,46,1,12,1,2155,63,67635,126,67635,63,1069,1,756,63,9,1,69550
64,128,256,23,1,46,1,12,1,2155,63,68139,126,68139,63,1077,1,756,63,9,1,70062
64,128,256,23,1,46,1,12,1,2155,63,68139,126,68139,63,1077,1,756,63,9,1,70062
64,128,256,23,1,46,1,12,1,2155,63,67635,126,67635,63,1069,1,756,63,9,1,69550
64,128,256,23,1,46,1,12,1,2155,63,69147,126,69147,63,1093,1,756,63,9,1,71086
64,128,256,23,1,46,1,12,1,2155,63,67635,126,67635,63,1069,1,756,63,9,1,69550
64,128,256,23,1,46,1,12,1,2155,63,42246,126,42246,63,666,1,756,63,9,1,43758
64,128,256,23,1,46,1,12,1,2155,63,50310,126,50310,63,794,1,756,63,9,1,51950
64,128,256,23,1,46,1,12,1,2155,63,50310,126,50310,63,794,1,756,63,9,1,51950
64,128,256,23,1,46,1,12,1,2155,63,42246,126,42246,63,666,1,756,63,9,1,43758
64,128,256,23,1,46,1,12,1,2155,63,66438,126,66438,63,1050,1,756,63,9,1,68334
64,128,256,23,1,46,1,12,1,2155,63,42246,126,42246,63,666,1,756,63,9,1,43758
64,128,256,23,1,46,1,12,1,2155,63,26118,126,26118,63,410,1,756,63,9,1,27374
64,128,256,23,1,46,1,12,1,2155,63,34182,126,34182,63,538,1,756,63,9,1,35566
64,128,256,23,1,46,1,12,1,2155,63,34182,126,34182,63,538,1,756,63,9,1,35566
64,128,256,23,1,46,1,12,1,2155,63,26118,126,26118,63,410,1,756,63,9,1,27374
64,128,256,23,1,46,1,12,1,2155,63,50310,126,50310,63,794,1,756,63,9,1,51950
