m,n,k,mk_input,mk_input_iterations,kn_input,kn_input_iterations,mn_output,mn_output_iterations,read,read_iterations,compute,compute_iterations,pipelined_read_compute,pipelined_read_compute_iterations,final_compute,final_compute_iterations,write,write_iterations,reduction,reduction_iterations,total
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,293383584,16382,293383584,8191,35424,1,5946666,8191,420,1,299371172
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,216191600,16382,216191600,8191,26000,1,5946666,8191,420,1,222169764
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,216191600,16382,216191600,8191,26000,1,5946666,8191,420,1,222169764
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,176350576,16382,176350576,8191,21136,1,5946666,8191,420,1,182323876
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,295873648,16382,295873648,8191,35728,1,5946666,8191,420,1,301861540
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,293383584,16382,293383584,8191,35424,1,5946666,8191,420,1,299371172
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,94407812,16382,94407812,8191,11132,1,5946666,8191,420,1,100371108
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,95063092,16382,95063092,8191,11212,1,5946666,8191,420,1,101026468
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,95063092,16382,95063092,8191,11212,1,5946666,8191,420,1,101026468
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,94407812,16382,94407812,8191,11132,1,5946666,8191,420,1,100371108
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96373652,16382,96373652,8191,11372,1,5946666,8191,420,1,102337188
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,94407812,16382,94407812,8191,11132,1,5946666,8191,420,1,100371108
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,109356387,16382,109356387,8191,12957,1,5946666,8191,420,1,115321508
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,129276899,16382,129276899,8191,15389,1,5946666,8191,420,1,135244452
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,129276899,16382,129276899,8191,15389,1,5946666,8191,420,1,135244452
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,109356387,16382,109356387,8191,12957,1,5946666,8191,420,1,115321508
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,169117923,16382,169117923,8191,20253,1,5946666,8191,420,1,175090340
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,109356387,16382,109356387,8191,12957,1,5946666,8191,420,1,115321508
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,133790140,16382,133790140,8191,15940,1,5946666,8191,420,1,139758244
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,173631164,16382,173631164,8191,20804,1,5946666,8191,420,1,179604132
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,173631164,16382,173631164,8191,20804,1,5946666,8191,420,1,179604132
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,133790140,16382,133790140,8191,15940,1,5946666,8191,420,1,139758244
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,253313212,16382,253313212,8191,30532,1,5946666,8191,420,1,259295908
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,133790140,16382,133790140,8191,15940,1,5946666,8191,420,1,139758244
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,95046710,16382,95046710,8191,11210,1,5946666,8191,420,1,101010084
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96357270,16382,96357270,8191,11370,1,5946666,8191,420,1,102320804
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96357270,16382,96357270,8191,11370,1,5946666,8191,420,1,102320804
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,95046710,16382,95046710,8191,11210,1,5946666,8191,420,1,101010084
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,98978390,16382,98978390,8191,11690,1,5946666,8191,420,1,104942244
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,95046710,16382,95046710,8191,11210,1,5946666,8191,420,1,101010084
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96005057,16382,96005057,8191,11327,1,5946666,8191,420,1,101968548
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,98626177,16382,98626177,8191,11647,1,5946666,8191,420,1,104589988
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,98626177,16382,98626177,8191,11647,1,5946666,8191,420,1,104589988
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96005057,16382,96005057,8191,11327,1,5946666,8191,420,1,101968548
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,103868417,16382,103868417,8191,12287,1,5946666,8191,420,1,109832868
1024,512,2048,2901,1,1451,1,726,1,30822144,8191,96005057,16382,96005057,8191,11327,1,5946666,8191,420,1,101968548
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,165792585,8190,165792585,4095,40119,1,2972970,4095,420,1,168815522
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,98724675,8190,98724675,4095,23741,1,2972970,4095,420,1,101731234
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,98724675,8190,98724675,4095,23741,1,2972970,4095,420,1,101731234
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,93745155,8190,93745155,4095,22525,1,2972970,4095,420,1,96750498
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,108683715,8190,108683715,4095,26173,1,2972970,4095,420,1,111692706
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,165792585,8190,165792585,4095,40119,1,2972970,4095,420,1,168815522
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,193941615,8190,193941615,4095,46993,1,2972970,4095,420,1,196971426
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,114891735,8190,114891735,4095,27689,1,2972970,4095,420,1,117902242
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,114891735,8190,114891735,4095,27689,1,2972970,4095,420,1,117902242
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,104932695,8190,104932695,4095,25257,1,2972970,4095,420,1,107940770
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,134809815,8190,134809815,4095,32553,1,2972970,4095,420,1,137825186
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,193941615,8190,193941615,4095,46993,1,2972970,4095,420,1,196971426
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,226357635,8190,226357635,4095,54909,1,2972970,4095,420,1,229395362
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,147930195,8190,147930195,4095,35757,1,2972970,4095,420,1,150948770
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,147930195,8190,147930195,4095,35757,1,2972970,4095,420,1,150948770
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,128012115,8190,128012115,4095,30893,1,2972970,4095,420,1,131025826
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,187766355,8190,187766355,4095,45485,1,2972970,4095,420,1,190794658
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,226357635,8190,226357635,4095,54909,1,2972970,4095,420,1,229395362
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,87078495,8190,87078495,4095,20897,1,2972970,4095,420,1,90082210
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,87700935,8190,87700935,4095,21049,1,2972970,4095,420,1,90704802
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,87700935,8190,87700935,4095,21049,1,2972970,4095,420,1,90704802
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,87078495,8190,87078495,4095,20897,1,2972970,4095,420,1,90082210
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,88945815,8190,88945815,4095,21353,1,2972970,4095,420,1,91949986
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,87078495,8190,87078495,4095,20897,1,2972970,4095,420,1,90082210
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,106767255,8190,106767255,4095,25705,1,2972970,4095,420,1,109775778
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,126685335,8190,126685335,4095,30569,1,2972970,4095,420,1,129698722
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,126685335,8190,126685335,4095,30569,1,2972970,4095,420,1,129698722
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,106767255,8190,106767255,4095,25705,1,2972970,4095,420,1,109775778
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,166521495,8190,166521495,4095,40297,1,2972970,4095,420,1,169544610
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,106767255,8190,106767255,4095,25705,1,2972970,4095,420,1,109775778
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,90428205,8190,90428205,4095,21715,1,2972970,4095,420,1,93432738
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,91738605,8190,91738605,4095,22035,1,2972970,4095,420,1,94743458
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,91738605,8190,91738605,4095,22035,1,2972970,4095,420,1,94743458
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,90428205,8190,90428205,4095,21715,1,2972970,4095,420,1,93432738
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,94359405,8190,94359405,4095,22675,1,2972970,4095,420,1,97364898
1024,512,4096,5801,1,2901,1,726,1,27839490,4095,90428205,8190,90428205,4095,21715,1,2972970,4095,420,1,93432738
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,80016,1,0,0,420,1,192366244
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,47260,1,0,0,420,1,125281956
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,47260,1,0,0,420,1,125281956
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,44828,1,0,0,420,1,120301220
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,52124,1,0,0,420,1,135243428
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,80016,1,0,0,420,1,192366244
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,93879,1,0,0,420,1,220757668
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,55271,1,0,0,420,1,141688484
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,55271,1,0,0,420,1,141688484
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,50407,1,0,0,420,1,131727012
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,64999,1,0,0,420,1,161611428
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,93879,1,0,0,420,1,220757668
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,41511,1,0,0,420,1,113508004
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,41815,1,0,0,420,1,114130596
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,41815,1,0,0,420,1,114130596
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,41511,1,0,0,420,1,113508004
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,42423,1,0,0,420,1,115375780
1024,512,8192,11602,1,5801,1,726,1,0,0,0,0,0,0,41511,1,0,0,420,1,113508004
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,171797055,16382,171797055,8191,20161,1,11885141,8191,839,1,183707549
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,104720956,16382,104720956,8191,11972,1,11885141,8191,839,1,116623261
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,104720956,16382,104720956,8191,11972,1,11885141,8191,839,1,116623261
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,99740828,16382,99740828,8191,11364,1,11885141,8191,839,1,111642525
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,114681212,16382,114681212,8191,13188,1,11885141,8191,839,1,126584733
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,171797055,16382,171797055,8191,20161,1,11885141,8191,839,1,183707549
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,199474444,16382,199474444,8191,23540,1,11885141,8191,839,1,211388317
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,120414912,16382,120414912,8191,13888,1,11885141,8191,839,1,132319133
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,120414912,16382,120414912,8191,13888,1,11885141,8191,839,1,132319133
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,110454656,16382,110454656,8191,12672,1,11885141,8191,839,1,122357661
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,140335424,16382,140335424,8191,16320,1,11885141,8191,839,1,152242077
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,199474444,16382,199474444,8191,23540,1,11885141,8191,839,1,211388317
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,231656883,16382,231656883,8191,27469,1,11885141,8191,839,1,243574685
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,153219867,16382,153219867,8191,17893,1,11885141,8191,839,1,165128093
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,153219867,16382,153219867,8191,17893,1,11885141,8191,839,1,165128093
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,133299355,16382,133299355,8191,15461,1,11885141,8191,839,1,145205149
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,193060891,16382,193060891,8191,22757,1,11885141,8191,839,1,204973981
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,231656883,16382,231656883,8191,27469,1,11885141,8191,839,1,243574685
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,296734378,16382,296734378,8191,35414,1,11885141,8191,839,1,308660125
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,219542394,16382,219542394,8191,25990,1,11885141,8191,839,1,231458717
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,219542394,16382,219542394,8191,25990,1,11885141,8191,839,1,231458717
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,179701370,16382,179701370,8191,21126,1,11885141,8191,839,1,191612829
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,299224442,16382,299224442,8191,35718,1,11885141,8191,839,1,311150493
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,296734378,16382,296734378,8191,35414,1,11885141,8191,839,1,308660125
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,427241581,16382,427241581,8191,51347,1,11885141,8191,839,1,439183261
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,352539661,16382,352539661,8191,42227,1,11885141,8191,839,1,364472221
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,352539661,16382,352539661,8191,42227,1,11885141,8191,839,1,364472221
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,272857613,16382,272857613,8191,32499,1,11885141,8191,839,1,284780445
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,511903757,16382,511903757,8191,61683,1,11885141,8191,839,1,523855773
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,427241581,16382,427241581,8191,51347,1,11885141,8191,839,1,439183261
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,107432177,16382,107432177,8191,12303,1,11885141,8191,839,1,119334813
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,108087457,16382,108087457,8191,12383,1,11885141,8191,839,1,119990173
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,108087457,16382,108087457,8191,12383,1,11885141,8191,839,1,119990173
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,107432177,16382,107432177,8191,12303,1,11885141,8191,839,1,119334813
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,109398017,16382,109398017,8191,12543,1,11885141,8191,839,1,121300893
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,107432177,16382,107432177,8191,12303,1,11885141,8191,839,1,119334813
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,133454984,16382,133454984,8191,15480,1,11885141,8191,839,1,145360797
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,153375496,16382,153375496,8191,17912,1,11885141,8191,839,1,165283741
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,153375496,16382,153375496,8191,17912,1,11885141,8191,839,1,165283741
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,133454984,16382,133454984,8191,15480,1,11885141,8191,839,1,145360797
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,193216520,16382,193216520,8191,22776,1,11885141,8191,839,1,205129629
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,133454984,16382,133454984,8191,15480,1,11885141,8191,839,1,145360797
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,179783280,16382,179783280,8191,21136,1,11885141,8191,839,1,191694749
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,219624304,16382,219624304,8191,26000,1,11885141,8191,839,1,231540637
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,219624304,16382,219624304,8191,26000,1,11885141,8191,839,1,231540637
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,179783280,16382,179783280,8191,21136,1,11885141,8191,839,1,191694749
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,299306352,16382,299306352,8191,35728,1,11885141,8191,839,1,311232413
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,179783280,16382,179783280,8191,21136,1,11885141,8191,839,1,191694749
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,272914950,16382,272914950,8191,32506,1,11885141,8191,839,1,284837789
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,352596998,16382,352596998,8191,42234,1,11885141,8191,839,1,364529565
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,352596998,16382,352596998,8191,42234,1,11885141,8191,839,1,364529565
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,272914950,16382,272914950,8191,32506,1,11885141,8191,839,1,284837789
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,511961094,16382,511961094,8191,61690,1,11885141,8191,839,1,523913117
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,272914950,16382,272914950,8191,32506,1,11885141,8191,839,1,284837789
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,99945603,16382,99945603,8191,11389,1,11885141,8191,839,1,111847325
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,101256163,16382,101256163,8191,11549,1,11885141,8191,839,1,113158045
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,101256163,16382,101256163,8191,11549,1,11885141,8191,839,1,113158045
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,99945603,16382,99945603,8191,11389,1,11885141,8191,839,1,111847325
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,103877283,16382,103877283,8191,11869,1,11885141,8191,839,1,115779485
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,99945603,16382,99945603,8191,11389,1,11885141,8191,839,1,111847325
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,101329882,16382,101329882,8191,11558,1,11885141,8191,839,1,113231773
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,103951002,16382,103951002,8191,11878,1,11885141,8191,839,1,115853213
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,103951002,16382,103951002,8191,11878,1,11885141,8191,839,1,115853213
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,101329882,16382,101329882,8191,11558,1,11885141,8191,839,1,113231773
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,109193242,16382,109193242,8191,12518,1,11885141,8191,839,1,121096093
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,101329882,16382,101329882,8191,11558,1,11885141,8191,839,1,113231773
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,171928111,16382,171928111,8191,20177,1,11885141,8191,839,1,183838621
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,251610159,16382,251610159,8191,29905,1,11885141,8191,839,1,263530397
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,251610159,16382,251610159,8191,29905,1,11885141,8191,839,1,263530397
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,171928111,16382,171928111,8191,20177,1,11885141,8191,839,1,183838621
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,410974255,16382,410974255,8191,49361,1,11885141,8191,839,1,422913949
1024,1024,1024,1451,1,1451,1,1451,1,24884650,8191,171928111,16382,171928111,8191,20177,1,11885141,8191,839,1,183838621
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,167468115,8190,167468115,4095,40109,1,5941845,4095,839,1,173458161
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,100400205,8190,100400205,4095,23731,1,5941845,4095,839,1,106373873
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,100400205,8190,100400205,4095,23731,1,5941845,4095,839,1,106373873
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,95420685,8190,95420685,4095,22515,1,5941845,4095,839,1,101393137
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,110359245,8190,110359245,4095,26163,1,5941845,4095,839,1,116335345
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,167468115,8190,167468115,4095,40109,1,5941845,4095,839,1,173458161
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,195617145,8190,195617145,4095,46983,1,5941845,4095,839,1,201614065
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,116567265,8190,116567265,4095,27679,1,5941845,4095,839,1,122544881
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,116567265,8190,116567265,4095,27679,1,5941845,4095,839,1,122544881
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,106608225,8190,106608225,4095,25247,1,5941845,4095,839,1,112583409
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,136485345,8190,136485345,4095,32543,1,5941845,4095,839,1,142467825
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,195617145,8190,195617145,4095,46983,1,5941845,4095,839,1,201614065
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,228033165,8190,228033165,4095,54899,1,5941845,4095,839,1,234038001
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,149605725,8190,149605725,4095,35747,1,5941845,4095,839,1,155591409
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,149605725,8190,149605725,4095,35747,1,5941845,4095,839,1,155591409
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,129687645,8190,129687645,4095,30883,1,5941845,4095,839,1,135668465
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,189441885,8190,189441885,4095,45475,1,5941845,4095,839,1,195437297
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,228033165,8190,228033165,4095,54899,1,5941845,4095,839,1,234038001
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,293217375,8190,293217375,4095,70817,1,5941845,4095,839,1,299238129
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,216034815,8190,216034815,4095,51969,1,5941845,4095,839,1,222036721
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,216034815,8190,216034815,4095,51969,1,5941845,4095,839,1,222036721
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,176198655,8190,176198655,4095,42241,1,5941845,4095,839,1,182190833
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,295707135,8190,295707135,4095,71425,1,5941845,4095,839,1,301728497
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,293217375,8190,293217375,4095,70817,1,5941845,4095,839,1,299238129
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,99126660,8190,99126660,4095,23420,1,5941845,4095,839,1,105100017
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,99749100,8190,99749100,4095,23572,1,5941845,4095,839,1,105722609
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,99749100,8190,99749100,4095,23572,1,5941845,4095,839,1,105722609
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,99126660,8190,99126660,4095,23420,1,5941845,4095,839,1,105100017
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,100993980,8190,100993980,4095,23876,1,5941845,4095,839,1,106967793
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,99126660,8190,99126660,4095,23420,1,5941845,4095,839,1,105100017
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,129761355,8190,129761355,4095,30901,1,5941845,4095,839,1,135742193
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,149679435,8190,149679435,4095,35765,1,5941845,4095,839,1,155665137
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,149679435,8190,149679435,4095,35765,1,5941845,4095,839,1,155665137
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,129761355,8190,129761355,4095,30901,1,5941845,4095,839,1,135742193
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,189515595,8190,189515595,4095,45493,1,5941845,4095,839,1,195511025
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,129761355,8190,129761355,4095,30901,1,5941845,4095,839,1,135742193
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,176243700,8190,176243700,4095,42252,1,5941845,4095,839,1,182235889
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,216079860,8190,216079860,4095,51980,1,5941845,4095,839,1,222081777
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,216079860,8190,216079860,4095,51980,1,5941845,4095,839,1,222081777
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,176243700,8190,176243700,4095,42252,1,5941845,4095,839,1,182235889
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,295752180,8190,295752180,4095,71436,1,5941845,4095,839,1,301773553
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,176243700,8190,176243700,4095,42252,1,5941845,4095,839,1,182235889
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,92877690,8190,92877690,4095,21894,1,5941845,4095,839,1,98849521
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,94188090,8190,94188090,4095,22214,1,5941845,4095,839,1,100160241
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,94188090,8190,94188090,4095,22214,1,5941845,4095,839,1,100160241
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,92877690,8190,92877690,4095,21894,1,5941845,4095,839,1,98849521
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,96808890,8190,96808890,4095,22854,1,5941845,4095,839,1,102781681
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,92877690,8190,92877690,4095,21894,1,5941845,4095,839,1,98849521
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,90244605,8190,90244605,4095,21251,1,5941845,4095,839,1,96215793
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,92734365,8190,92734365,4095,21859,1,5941845,4095,839,1,98706161
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,92734365,8190,92734365,4095,21859,1,5941845,4095,839,1,98706161
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,90244605,8190,90244605,4095,21251,1,5941845,4095,839,1,96215793
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,97713885,8190,97713885,4095,23075,1,5941845,4095,839,1,103686897
1024,1024,2048,2901,1,2901,1,1451,1,18933846,4095,90244605,8190,90244605,4095,21251,1,5941845,4095,839,1,96215793
1024,1024,4096,5801,1,5801,1,1451,1,15954094,2047,165275770,4094,165275770,2047,80006,1,2970197,2047,839,1,168339865
1024,1024,4096,5801,1,5801,1,1451,1,15954094,2047,98224238,4094,98224238,2047,47250,1,2970197,2047,839,1,101255577
1024,1024,4096,5801,1,5801,1,1451,1,15954094,2047,98224238,4094,98224238,2047,47250,1,2970197,2047,839,1,101255577
